date,price
2019-02-13,10090.58
2019-02-14,10089.01
2019-02-15,10064.78
2019-02-18,10145.28
2019-02-19,10152.26
2019-02-20,10272.46
2019-02-21,10319.53
2019-02-22,10322.92
2019-02-25,10390.93
2019-02-26,10391.55
2019-02-27,10389.17
2019-03-04,10349.88
2019-03-05,10305.26
2019-03-06,10357.15
2019-03-07,10311.68
2019-03-08,10241.75
2019-03-11,10250.28
2019-03-12,10343.33
2019-03-13,10373.32
2019-03-14,10348.65
2019-03-15,10439.24
2019-03-18,10512.7
2019-03-19,10512.32
2019-03-20,10551.56
2019-03-21,10609.55
2019-03-22,10639.07
2019-03-25,10479.48
2019-03-26,10559.2
2019-03-27,10542.7
2019-03-28,10536.26
2019-03-29,10641.04
2019-04-01,10642.63
2019-04-02,10690.3
2019-04-03,10704.38
2019-04-08,10800.57
2019-04-09,10851.6
2019-04-10,10868.14
2019-04-11,10808.77
2019-04-12,10805.3
2019-04-15,10875.6
2019-04-16,10927.85
2019-04-17,10997.26
2019-04-18,10962.02
2019-04-19,10968.5
2019-04-22,10987.71
2019-04-23,11025.68
2019-04-24,11027.64
2019-04-25,11039.86
2019-04-26,10952.47
2019-04-29,10939.06
2019-04-30,10967.73
2019-05-02,11004.49
2019-05-03,11096.3
2019-05-06,10897.12
2019-05-07,10987.14
2019-05-08,10923.71
2019-05-09,10733.67
2019-05-10,10712.99
2019-05-13,10558.29
2019-05-14,10519.25
2019-05-15,10560.71
2019-05-16,10474.61
2019-05-17,10384.11
2019-05-20,10398.41
2019-05-21,10464.5
2019-05-22,10457.22
2019-05-23,10308.37
2019-05-24,10328.28
2019-05-27,10334.13
2019-05-28,10312.31
2019-05-29,10301.78
2019-05-30,10382.99
2019-05-31,10498.49
2019-06-03,10500.07
2019-06-04,10429.12
2019-06-05,10461.62
2019-06-06,10409.2
2019-06-10,10566.47
2019-06-11,10607.76
2019-06-12,10615.66
2019-06-13,10561.01
2019-06-14,10524.67
2019-06-17,10530.54
2019-06-18,10566.74
2019-06-19,10775.34
2019-06-20,10785.01
2019-06-21,10803.77
2019-06-24,10779.45
2019-06-25,10706.72
2019-06-26,10652.55
2019-06-27,10773.9
